id,toxicity_score,is_encrypted,upvotes_count,cluster,pca_x,pca_y
d17737c8-7e80-4fd1-93cc-70534805607b,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
eaed23cc-97e9-499e-92e1-5158933cb81d,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
607985d6-4417-42b2-af1e-d09464013576,1.0,False,1.0,0,0.29992480899144425,-0.006637435790895281
0b55365e-70a9-44a0-b054-6dea57af25d5,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
ad56dd9c-e1e8-404e-89c1-f841fa61d9cf,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
57ac8666-66d2-4ec7-b99d-ce29b9afb770,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
be877354-f8fe-46b7-ad66-6547124112c0,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
86a4e04e-e40b-4476-ba61-2611a8c267f6,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
9425730e-afc8-4cf3-8008-e311bf54d808,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
f8452314-3e12-45e3-8330-0a9f6ad671af,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
6245ceb1-3dc8-4090-8f12-f9e7426e2c9e,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
152b4ad4-845d-49bf-81e5-88fcb2e5d3a0,0.0,False,10.0,0,-0.3953360086079339,-0.01939163702062078
74b33389-bb06-49af-a59a-69d6777dbe1e,3.0,False,1.0,2,1.6957872180183948,0.01681933696050556
f94a91f8-ca37-44fd-a508-6b8d330daa1d,1.0,False,1.0,0,0.29992480899144425,-0.006637435790895281
3ede16c8-e1e6-4b80-9deb-5a526fc38957,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
a9bc3c93-d83a-4dc1-a996-3021f6562514,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
b35bdc92-e9dc-42f1-a605-145e6e141b59,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
4196249a-8d06-4878-adea-1cbec2ef2a6b,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
18f63730-ce25-45c2-b574-bad36cbc1f01,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
a97892a6-b9c1-47b6-b9cd-1dbf9505831e,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
0ef8f394-a176-4d78-97be-1336234eb4fe,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
bee158f7-d392-4af0-867e-ae1a30900088,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
2acf5ecc-62be-4720-931a-7c317f1235d6,4.0,False,2.0,2,2.3940151321889918,0.02843374390798118
5b150b62-3be0-4b60-892c-e00df04f497a,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
d54d61e5-3124-4fbf-8217-023bd9b62739,2.0,False,5.0,2,0.9990428521334073,0.004635032871905184
3ce18c79-fca1-4c04-a8af-5f253a07a166,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
25bde8fb-84a9-4234-bad4-a8ddac963c18,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
02f35d5c-ecc1-4c19-be05-44b85de6c492,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
108ced0c-7a3d-40f7-910c-0fa47ca285e6,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
